blind_review_id,current_label,review_tags,content_evidence_fields,source_exists,source_size_bytes,file_entropy,file_entropy_bytes,file_entropy_truncated,mz_signature,pe_parse_status,pe_machine,pe_timestamp,pe_characteristics,pe_optional_magic,pe_subsystem,pe_dll_characteristics,pe_number_of_sections,pe_section_names,pe_section_raw_size_total,pe_section_raw_end_max,pe_has_export_directory,pe_export_directory_size,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_file_offset,pe_security_directory_size,overlay_size,overlay_entropy,overlay_entropy_bytes,overlay_entropy_truncated,overlay_after_security_size,overlay_after_security_entropy,overlay_after_security_entropy_bytes,overlay_after_security_entropy_truncated,cache_exists,cache_size_bytes,duplicate_manifest_sha_group,manifest_duplicate_group_size,objective_issue_count,objective_issue_flags,identity_columns_are_not_evidence,manual_label_verdict,manual_verdict_note,recommended_action
blind-00040,0,has_resource_directory|overlay_present|overlay_after_security_present|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,14852828,5.404698,14852828,false,true,ok,34404,1763403915,38,0x20b,3,33120,22,.text|.data|.rdata|.pdata|.xdata|.bss|.edata|.idata|.tls|.rsrc|.reloc|/4|/19|/31|/45|/57|/70|/81|/92|/106|/122|/138,14225896,14227456,true,51,true,14744,true,3048,false,0,0,625372,3.987746,625372,false,625372,3.987746,625372,false,true,12264,false,,0,,true,,,
blind-00041,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,399264,6.025524,399264,false,true,ok,332,0,783,0x10b,2,0,7,.text|.data|.rdata|.bss|.CRT|.idata|.rsrc,370688,371712,false,0,true,100,true,70328,true,371712,27552,27552,7.596062,27552,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00042,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,17988088,6.772241,17988088,false,true,ok,332,1531786734,8450,0x10b,2,320,6,.text|.rdata|.data|.unwante|.rsrc|.reloc,17966080,17967104,true,4275,true,340,true,5311890,true,17967104,20984,20984,7.640593,20984,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00043,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,2892288,6.522172,2892288,false,true,ok,332,1747802447,258,0x10b,2,33088,5,.text|.rdata|.data|.rsrc|.reloc,2891264,2892288,false,0,true,320,true,1035328,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00044,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,73696,6.629217,73696,false,true,ok,332,1629442385,8450,0x10b,2,320,5,.text|.rdata|.data|.rsrc|.reloc,64512,65536,true,68,true,300,true,2276,true,65536,8160,8160,7.476248,8160,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00045,0,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,57952,7.648795,57952,false,true,ok,332,1422518994,259,0x10b,2,0,2,.text|.rsrc,50688,51712,false,0,true,143,true,7024,false,0,0,6240,7.411541,6240,false,6240,7.411541,6240,false,true,12264,false,,0,,true,,,
blind-00046,0,has_resource_directory|high_file_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,3082240,7.407032,3082240,false,true,ok,332,1708017072,258,0x10b,2,33088,5,.text|.rdata|.data|.rsrc|.reloc,3081216,3082240,true,268,true,260,true,500776,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00047,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,940432,6.376551,940432,false,true,ok,34404,1765179566,34,0x20b,2,33120,7,.text|.rdata|.data|.pdata|.fptable|.rsrc|.reloc,928256,929280,false,0,true,200,true,33808,true,929280,11152,11152,7.655351,11152,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00048,1,has_resource_directory|high_file_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,83968,7.704708,83968,false,true,ok,34404,1618577513,8226,0x20b,3,352,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,82944,83968,true,172,true,120,true,69432,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00049,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,35126872,6.812698,35126872,false,true,ok,332,708992537,33166,0x10b,2,0,9,CODE|DATA|BSS|.idata|.edata|.tls|.rdata|.reloc|.rsrc,35102720,35103744,true,79,true,20654,true,28149137,true,35103744,23128,23128,7.630191,23128,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00050,0,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,176728,7.839397,176728,false,true,ok,332,1341049635,259,0x10b,2,32768,2,.text|.rsrc,168960,169984,false,0,true,904,true,16476,false,0,0,6744,7.442696,6744,false,6744,7.442696,6744,false,true,12264,false,,0,,true,,,
blind-00051,0,,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,5428736,6.207742,5428736,false,true,ok,34404,0,546,0x20b,3,33120,6,.text|.rdata|.data|.idata|.reloc|.symtab,5427200,5428736,false,0,true,1208,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00052,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,97280,3.327025,97280,false,true,ok,332,1515753793,258,0x10b,2,34112,3,.text|.rsrc|.reloc,96768,97280,false,0,true,79,true,69356,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00053,0,many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,333824,6.258024,333824,false,true,ok,332,887436485,814,0x10b,3,0,9,.text|.data|.rdata|.bss|.edata|.idata|.CRT|.tls|.reloc,332800,333824,true,53,true,2572,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00054,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,599040,6.701103,599040,false,true,ok,332,1621244915,8450,0x10b,2,320,5,.text|.rdata|.data|.rsrc|.reloc,598016,599040,true,92,true,160,true,920,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00055,0,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,282616,7.848800,282616,false,true,ok,332,1355390428,259,0x10b,2,33088,3,UPX0|UPX1|.rsrc,274944,275968,false,0,true,856,true,78772,true,275968,6648,6648,7.340336,6648,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00056,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,13824,5.177421,13824,false,true,ok,332,3539038455,8462,0x10b,3,34144,3,.text|.rsrc|.reloc,13312,13824,false,0,true,75,true,884,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00057,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1333760,6.786468,1333760,false,true,ok,332,1457749802,259,0x10b,2,0,4,.text|.rdata|.data|.rsrc,1332736,1333760,false,0,true,280,true,534679,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00058,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,266240,6.269129,266240,false,true,ok,332,1211606322,8462,0x10b,2,0,5,.text|.rdata|.data|.rsrc|.reloc,262144,266240,true,85,true,240,true,8172,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00059,1,has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,2546992,7.438258,2546992,false,true,ok,332,1659383809,783,0x10b,3,0,8,.text|.data|.rdata|.eh_fram|.bss|.idata|.CRT|.tls,2527232,2528256,false,0,true,3024,false,0,true,2528256,18736,18736,7.431862,18736,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00060,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1294336,6.508051,1294336,false,true,ok,332,1693463284,8462,0x10b,2,0,5,.text|.rdata|.data|.rsrc|.reloc,1290240,1294336,true,7429,true,280,true,58592,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00061,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,13824,5.023767,13824,false,true,ok,43620,1684547567,34,0x20b,3,33120,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,12800,13824,false,0,true,220,true,480,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00062,0,many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,178688,6.646501,178688,false,true,ok,332,1378671910,782,0x10b,3,0,9,.text|.data|.rdata|.bss|.edata|.idata|.CRT|.tls|.reloc,177664,178688,true,872,true,2896,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00063,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,175104,6.442340,175104,false,true,ok,332,1751299020,258,0x10b,2,33088,6,.text|.rdata|.data|.fptable|.rsrc|.reloc,174080,175104,false,0,true,200,true,35336,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00064,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,2567048,6.224642,2567048,false,true,ok,34404,1689260076,34,0x20b,2,33120,7,.text|.rdata|.data|.pdata|_RDATA|.rsrc|.reloc,2555904,2556928,false,0,true,520,true,980872,true,2558976,10120,10120,7.492420,10120,false,0,,0,false,true,12264,false,,0,,true,,,
