review_batch_rank,review_category,review_priority_rank,loop57_error_type,label,review_tags,content_evidence_fields,source_exists,source_size_bytes,source_sha256_match,source_sha256_actual,file_entropy,file_entropy_bytes,file_entropy_truncated,mz_signature,pe_parse_status,pe_machine,pe_timestamp,pe_characteristics,pe_optional_magic,pe_subsystem,pe_dll_characteristics,pe_number_of_sections,pe_section_names,pe_section_raw_size_total,pe_section_raw_end_max,pe_has_export_directory,pe_export_directory_size,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_file_offset,pe_security_directory_size,overlay_size,overlay_entropy,overlay_entropy_bytes,overlay_entropy_truncated,overlay_after_security_size,overlay_after_security_entropy,overlay_after_security_entropy_bytes,overlay_after_security_entropy_truncated,cache_exists,cache_size_bytes,duplicate_manifest_sha_group,manifest_duplicate_group_id,manifest_duplicate_group_size,manifest_duplicate_group_focus_rows,objective_issue_count,objective_issue_flags,identity_columns_are_not_evidence,model_score_columns_are_not_verdict_evidence,source_path,cache_path,source_sha256,sample_index,split,loop57_final_prob,loop57_base_prob,loop57_candidate_prob,loop57_gate_prob,loop39_corrected_by_any_compared_model,manual_label_verdict,manual_verdict_note,recommended_action,loop95_wave_id,loop95_wave_row_number,loop95_intake_row_number,loop96_blind_review_id
,d_loop57_new_error,,FP,0,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,651440,true,7150f3c229228ab02792891b2029f5bf65e4054b23e51b556def6d89b98688fe,6.815586,651440,false,true,ok,332,1496977044,258,0x10b,3,33088,7,.text|.rdata|.data|.rsrc|.reloc|.enigma1|.enigma2,634368,635392,false,0,true,5180,true,94384,false,0,0,16048,7.438619,16048,false,16048,7.438619,16048,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\7150f3c229228ab02792891b2029f5bf65e4054b23e51b556def6d89b98688fe.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\eb5f2dc560be5db2746a029199567047_38672ba0.npz,7150f3c229228ab02792891b2029f5bf65e4054b23e51b556def6d89b98688fe,189778,test,0.7266666889,0.0795978159,0.7266666889,0.9068843126,,,,,9,193,1793,blind-00021
,f_persistent_fp,,FP,0,has_resource_directory|high_file_entropy|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1296384,true,8c881e61268089183c0f89023527d5a7c9237f22f86be1b61fa84f21c9e94efc,7.464694,1296384,false,true,ok,332,1462558030,36239,0x10b,2,32768,8,||||||.petite|,1295360,1296384,false,0,true,1833,true,417280,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\8c881e61268089183c0f89023527d5a7c9237f22f86be1b61fa84f21c9e94efc.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\998a45e2791ab3c25602b0364a51c9ad_38672ba0.npz,8c881e61268089183c0f89023527d5a7c9237f22f86be1b61fa84f21c9e94efc,75175,test,0.9319338202,0.9319338202,0.8233333230,0.0380484127,,,,,5,75,875,blind-00022
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1026040,true,0c7b952c64db7add5b8b50b1199fc7d82e9b6ac07193d9ec30e5b8d353b1f6d2,7.882466,1026040,false,true,ok,34404,1370567246,8226,0x20b,2,320,9,.text|.rdata|.data|.pdata|.UPX0|.tls|.UPX1|.reloc|.rsrc,1019392,1020416,true,3277,true,400,true,16932,true,1020416,5624,5624,7.378967,5624,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\黑文件1\samples\samples\Winnti\0c7b952c64db7add5b8b50b1199fc7d82e9b6ac07193d9ec30e5b8d353b1f6d2_extracted\0c7b952c64db7add5b8b50b1199fc7d82e9b6ac07193d9ec30e5b8d353b1f6d2,E:\Project\python\Axon_v2.6Exp\data\.cache\c3401edafdc3c333b69e15c7888027ed_38672ba0.npz,0c7b952c64db7add5b8b50b1199fc7d82e9b6ac07193d9ec30e5b8d353b1f6d2,50146,test,0.2746307850,0.2746307850,0.4266666770,0.7554891706,,,,,6,138,1138,blind-00023
,c_high_conflict_persistent_error,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1816432,true,c0402bf0168db3fd551c7609860ace06566738cdf7cc9af48fe77f17bfba032e,6.727209,1816432,false,true,ok,332,1722392373,33166,0x10b,2,0,9,.text|.itext|.data|.bss|.idata|.tls|.rdata|.reloc|.rsrc,1790464,1791488,false,0,true,103810,true,210284,true,1791488,24944,24944,7.636428,24944,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\c0402bf0168db3fd551c7609860ace06566738cdf7cc9af48fe77f17bfba032e,E:\Project\python\Axon_v2.6Exp\data\.cache\5e2eab18fa87fb2cfa7551a3dbbfed88_38672ba0.npz,c0402bf0168db3fd551c7609860ace06566738cdf7cc9af48fe77f17bfba032e,88530,test,0.9876761436,0.9876761436,0.7766666412,0.0435715988,False,,,,3,52,452,blind-00024
,e_persistent_fn,,FN,1,has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,39360,true,c20d234ede75420204169f9b4b58bb30fd9907b6f0cc9eac77f7f133529ac5f9,6.505010,39360,false,true,ok,332,1636964402,8462,0x10b,2,64,7,.idata|.text|.data|.rsrc|.rdata|.edata|.reloc,31744,32768,true,66,true,17939,false,0,true,32768,6592,6592,7.591755,6592,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-11\2021-11-16\c20d234ede75420204169f9b4b58bb30fd9907b6f0cc9eac77f7f133529ac5f9.dll,E:\Project\python\Axon_v2.6Exp\data\.cache\64f264dcf23da84890b0e4dc9356a32c_38672ba0.npz,c20d234ede75420204169f9b4b58bb30fd9907b6f0cc9eac77f7f133529ac5f9,90628,test,0.0685707331,0.0685707331,0.3133333325,0.3820505142,,,,,4,84,684,blind-00025
,e_persistent_fn,,FN,1,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,273408,true,be14ed801453c78d6c80992705cfe0e7eb03f808d2b28704ffa2925cdc46fdc9,6.293860,273408,false,true,ok,332,1529832367,8450,0x10b,2,320,5,.text|.data|.idata|.rsrc|.reloc,272384,273408,true,92,true,60,true,928,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2020-06\2020-06-26\be14ed801453c78d6c80992705cfe0e7eb03f808d2b28704ffa2925cdc46fdc9.dll,E:\Project\python\Axon_v2.6Exp\data\.cache\2f92f88e6966bee1faa989439d127b52_38672ba0.npz,be14ed801453c78d6c80992705cfe0e7eb03f808d2b28704ffa2925cdc46fdc9,136034,test,0.0798108205,0.0798108205,0.3633333445,0.2235789448,,,,,4,115,715,blind-00026
,c_high_conflict_persistent_error,,FP,0,,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,6656,true,ff00f5f7b8d6ca6a79aebd08f9625a5579affcd09f3a25fdf728a7942527a824,5.035504,6656,false,true,ok,332,1244324485,8462,0x10b,2,0,4,.text|.rdata|.data|.reloc,5632,6656,true,108,true,80,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\ff00f5f7b8d6ca6a79aebd08f9625a5579affcd09f3a25fdf728a7942527a824,E:\Project\python\Axon_v2.6Exp\data\.cache\f123022812934b8533b1952e94e2e13d_38672ba0.npz,ff00f5f7b8d6ca6a79aebd08f9625a5579affcd09f3a25fdf728a7942527a824,52012,test,0.9578823447,0.9578823447,0.6933333278,0.0182408374,False,,,,4,9,609,blind-00027
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,431104,true,b6e34a76d87cc95fddee2fbb41b22e11eef6a4df10a7ecbba03942030eeec07e,6.355328,431104,false,true,ok,332,1657893600,302,0x10b,2,320,6,.text|.rdata|.data|.sxdata|.rsrc|.reloc,430080,431104,false,0,true,220,true,25432,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\b6e34a76d87cc95fddee2fbb41b22e11eef6a4df10a7ecbba03942030eeec07e,E:\Project\python\Axon_v2.6Exp\data\.cache\9350ac115dfab431032ab74865df1e1f_38672ba0.npz,b6e34a76d87cc95fddee2fbb41b22e11eef6a4df10a7ecbba03942030eeec07e,199370,test,0.8946352601,0.8946352601,0.6999999881,0.0379585885,,,,,5,153,953,blind-00028
,e_persistent_fn,,FN,1,no_import_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,8192,true,f2ede48413704b3efc4d629d3db1a1331352a0afb0d91683640dc4b4af2921d1,6.339879,8192,false,true,ok,332,1409151529,8462,0x10b,2,0,2,.text|.edata,7680,8192,true,57,false,0,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\黑文件1\samples\samples\APT 29\f2ede48413704b3efc4d629d3db1a1331352a0afb0d91683640dc4b4af2921d1_extracted\f2ede48413704b3efc4d629d3db1a1331352a0afb0d91683640dc4b4af2921d1,E:\Project\python\Axon_v2.6Exp\data\.cache\0b23d3cfe34e82f17a940fffff90930c_38672ba0.npz,f2ede48413704b3efc4d629d3db1a1331352a0afb0d91683640dc4b4af2921d1,126594,test,0.0820276737,0.0820276737,0.6299999952,0.6025438309,,,,,4,120,720,blind-00029
,c_high_conflict_persistent_error,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,19456,true,e7353497db4f3c0cbca36dbac2f216e16ff3db3f449b783017099115bd0f49d3,4.214524,19456,false,true,ok,34404,1730917176,34,0x20b,2,37216,4,.rdata|.data|.rsrc|.text,17920,19456,false,0,true,124,true,15978,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\e7353497db4f3c0cbca36dbac2f216e16ff3db3f449b783017099115bd0f49d3,E:\Project\python\Axon_v2.6Exp\data\.cache\30bc923a5cf215709761920361812c8c_38672ba0.npz,e7353497db4f3c0cbca36dbac2f216e16ff3db3f449b783017099115bd0f49d3,156218,test,0.9722993970,0.9722993970,0.6133333445,0.0122528616,True,,,,3,159,559,blind-00030
,f_persistent_fp,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,517976,true,8f47d7121ef6532ad9ad9901e44e237f5c30448b752028c58a9d19521414e40d,5.944027,517976,false,true,ok,332,1301485200,258,0x10b,2,33088,4,.text|.data|.rsrc|.reloc,510976,512000,false,0,true,140,true,408684,true,512000,5976,5976,7.389560,5976,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\8F47D7121EF6532AD9AD9901E44E237F5C30448B752028C58A9D19521414E40D,E:\Project\python\Axon_v2.6Exp\data\.cache\8a78ab9bde649cfef567e818bce920f3_38672ba0.npz,8f47d7121ef6532ad9ad9901e44e237f5c30448b752028c58a9d19521414e40d,188775,test,0.8923469782,0.8923469782,0.2666666806,0.0145191550,,,,,5,156,956,blind-00031
,c_high_conflict_persistent_error,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,41920,true,83fcc6bf733751bab43e92d31b810c4cecd4d8640668d2ed26f47f62edd942cf,6.818689,41920,false,true,ok,34404,1650528349,34,0x20b,1,16864,8,.text|.rdata|.data|.pdata|PAGE|INIT|.rsrc|.reloc,20992,22016,false,0,true,40,true,992,true,22016,19904,19904,7.556832,19904,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-16\83fcc6bf733751bab43e92d31b810c4cecd4d8640668d2ed26f47f62edd942cf.sys,E:\Project\python\Axon_v2.6Exp\data\.cache\02afb47dd44bff03a1c2d64fcb44b1a7_38672ba0.npz,83fcc6bf733751bab43e92d31b810c4cecd4d8640668d2ed26f47f62edd942cf,84808,test,0.0005442437,0.0005442437,0.0333333351,0.0527717546,False,,,,1,11,11,blind-00032
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,985088,true,8df224af0c0f0a1f217f7ad6501152ce92bf94fb5f2c8046adb00fabfbda381f,6.181094,985088,false,true,ok,34404,1341925779,8226,0x20b,2,0,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,984064,985088,true,76,true,240,true,61640,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\8df224af0c0f0a1f217f7ad6501152ce92bf94fb5f2c8046adb00fabfbda381f,E:\Project\python\Axon_v2.6Exp\data\.cache\d136b92db368db68ffbc0be46ffdc33f_38672ba0.npz,8df224af0c0f0a1f217f7ad6501152ce92bf94fb5f2c8046adb00fabfbda381f,96022,test,0.6767995954,0.6767995954,0.6266666651,0.4081018865,,,,,8,120,1520,blind-00033
,f_persistent_fp,,FP,0,has_resource_directory|high_file_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,12096000,true,ee99804d8716f97607a819840295dd39c8064170d91e3bb0793961838a4b84e3,7.918513,12096000,false,true,ok,34404,1750650189,34,0x20b,2,33120,3,UPX0|UPX1|.rsrc,12094976,12096000,false,0,true,1152,true,103084,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\EE99804D8716F97607A819840295DD39C8064170D91E3BB0793961838A4B84E3,E:\Project\python\Axon_v2.6Exp\data\.cache\ead6750ad061574d0cb567e43884332b_38672ba0.npz,ee99804d8716f97607a819840295dd39c8064170d91e3bb0793961838a4b84e3,56474,test,0.9480105042,0.9480105042,0.7900000215,0.0398256145,,,,,5,34,834,blind-00034
,f_persistent_fp,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,99224,true,c827d3044de81148587d72c5c85fb55c62f3c7a89025b25fc5c4a86d428f9b0e,6.346212,99224,false,true,ok,332,1560094583,258,0x10b,2,33088,5,.text|.rdata|.data|.rsrc|.reloc,89088,90112,false,0,true,60,true,20644,true,90112,9112,9112,7.369678,9112,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\c827d3044de81148587d72c5c85fb55c62f3c7a89025b25fc5c4a86d428f9b0e,E:\Project\python\Axon_v2.6Exp\data\.cache\5647e73412c4e82ffb0d31af3da6b1c5_38672ba0.npz,c827d3044de81148587d72c5c85fb55c62f3c7a89025b25fc5c4a86d428f9b0e,113536,test,0.9367818236,0.9367818236,0.3966666758,0.0160281286,,,,,5,64,864,blind-00035
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,19291128,true,e07ef7010987e5ad468d137e4b252604921d6a606a3670d7b19ca7412a18731d,7.999936,19291128,false,true,ok,332,1741475120,271,0x10b,2,34112,5,.text|.rdata|.data|.ndata|.rsrc,40960,41984,false,0,true,160,true,7600,true,19280672,10456,19249144,7.999990,19249144,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-02\2026-02-17\e07ef7010987e5ad468d137e4b252604921d6a606a3670d7b19ca7412a18731d.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\3080d9201ca494da65da5794e23d719c_38672ba0.npz,e07ef7010987e5ad468d137e4b252604921d6a606a3670d7b19ca7412a18731d,174396,test,0.1361362040,0.1361362040,0.8666666746,0.8533742428,,,,,4,192,792,blind-00036
,e_persistent_fn,,FN,1,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,78275,true,d9ab0a462b93535dc5155b81cea7be44bfe03817a365e9f777342600f46e9329,7.652443,78275,false,true,ok,332,1354815152,8462,0x10b,2,0,3,UPX0|UPX1|.rsrc,59392,60416,true,160,true,220,true,1100,false,0,0,17859,6.367280,17859,false,17859,6.367280,17859,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-10\2025-10-04\d9ab0a462b93535dc5155b81cea7be44bfe03817a365e9f777342600f46e9329.dll,E:\Project\python\Axon_v2.6Exp\data\.cache\f4a59b04cde51569c8477ae96c20971d_38672ba0.npz,d9ab0a462b93535dc5155b81cea7be44bfe03817a365e9f777342600f46e9329,137931,test,0.0514212213,0.0514212213,0.4266666770,0.5326662660,,,,,4,48,648,blind-00037
,f_persistent_fp,,FP,0,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,657056,true,848a7edf70e6140c35259e9717b8a266f72ee3fa601b917c0cdb4b1572d399df,6.667400,657056,false,true,ok,332,1467140221,258,0x10b,3,33088,7,.text|.rdata|.data|.rsrc|.reloc|.enigma1|.enigma2,640000,641024,false,0,true,5180,true,1416,false,0,0,16032,7.427653,16032,false,16032,7.427653,16032,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\848a7edf70e6140c35259e9717b8a266f72ee3fa601b917c0cdb4b1572d399df.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\3057ed3f28b4644a5528ae4e08952192_38672ba0.npz,848a7edf70e6140c35259e9717b8a266f72ee3fa601b917c0cdb4b1572d399df,93151,test,0.5556065440,0.5556065440,0.6333333254,0.9532763958,,,,,9,91,1691,blind-00038
